DateTime,Open,Close,Low,High,Volume,EMA_20,EMA_12_26_PDIFF,CCI,MACD,MACD_SIG,MACD_HIST,ATR,BOLBAND_UP,BOLBAND_MID,BOLBAND_LOW,MOM20,ROC10
2018-09-27 02:45:00,0.03347701,0.033464999999999995,0.033464999999999995,0.03363543,0.11006036,0.033485338180597665,1.0004622347720908,62.86123097439579,2.019966717761723e-05,2.43852200245266e-05,-4.18555284690937e-06,0.000151725311338903,0.033699783246086294,0.033523988,0.0333481927539137,-0.00010458000000000689,0.002998355160623471
2018-09-27 02:50:00,0.033464999999999995,0.033464999999999995,0.033464999999999995,0.033464999999999995,0.01575177,0.033483401211016936,1.000355075733021,-36.75364074409562,1.5884803240960588e-05,2.26851366678134e-05,-6.800333426852811e-06,0.00014088778910040993,0.033694825374186436,0.033530074,0.033365322625813564,-0.00010481000000000379,-0.001677742231492809
2018-09-27 02:55:00,0.03342707,0.03347601,0.03342506,0.03347601,0.031750099999999996,0.03348269728615818,1.0002932966614921,-41.605159957482336,1.3201479037133756e-05,2.078840514167747e-05,-7.586926104543715e-06,0.00013446366130752358,0.03362988230702595,0.03349879,0.03336769769297405,-0.00020117000000000052,-0.0027778390110474917
2018-09-27 03:00:00,0.03347601,0.03363997,0.03342606,0.033645,0.13098908,0.0334976756398574,1.0006320027129358,128.01286782933676,2.4028145498102005e-05,2.1436353212962377e-05,2.5917922851396276e-06,0.00014049768549984337,0.03364042307832816,0.033500904,0.03336138492167184,7.06699999999949e-05,0.00802978544887907
2018-09-27 03:05:00,0.033631,0.033629,0.033629,0.033631,0.01153523,0.03351018272177574,1.0008638565121177,177.49861097261314,3.136165175101485e-05,2.342141292057287e-05,7.94023883044198e-06,0.0001312457079641402,0.033697807598902015,0.033534996,0.03337218440109798,0.00013657000000000252,0.005785156346968255
2018-09-27 03:10:00,0.03352938,0.03342006,0.03342006,0.03358985,0.19630692,0.03350159960541615,1.0005383863116946,-36.98425252230446,2.0082300219805005e-05,2.27535903804193e-05,-2.6712901606142946e-06,0.00013679530025241572,0.033707207214748194,0.033526007999999996,0.0333448087852518,-0.0001492300000000002,-0.0004339819534091619
2018-09-27 03:15:00,0.03348059,0.03342106,0.03342106,0.03357479,0.01963039,0.03349392916680509,1.0002795590418536,-38.76350231230651,1.1096115399407414e-05,2.042209538421692e-05,-9.325979984809508e-06,0.00013807635023438595,0.03371307179335521,0.03351722,0.03332136820664479,2.7909999999999047e-05,-0.0004040727905277191
2018-09-27 03:20:00,0.033552,0.033549,0.03342004,0.03356776,0.6531128,0.033499174008061745,1.0003782229492921,8.651394139515988,1.4135245635281402e-05,1.9164725434429817e-05,-5.029479799148415e-06,0.0001387651823605015,0.03372405452614747,0.033531818,0.03333958147385253,0.00015799999999999842,-0.0024806414523124098
2018-09-27 03:25:00,0.03339919,0.03339513,0.0333891,0.03356876,0.32268588,0.03348926505491301,1.000084790341486,-87.34552050438323,4.0807152430419324e-06,1.614792339615224e-05,-1.2067208153110306e-05,0.0001416862407633232,0.03366437913067251,0.033482849999999995,0.03330132086932748,-0.0001404500000000003,-0.006966225980838245
2018-09-27 03:30:00,0.03339715,0.03354,0.03339715,0.03356876,0.03559847,0.0334940969544451,1.0001989491649972,-10.496589172216915,7.71331148567006e-06,1.4461001014055802e-05,-6.747689528385742e-06,0.0001439679378516573,0.03359623881538531,0.033465049999999996,0.033333861184614684,1.973999999999726e-05,0.002434654949080219
2018-09-27 03:35:00,0.03354,0.03341837,0.03341837,0.03354,0.00101002,0.03348688486354557,0.9999964159714066,-83.41827791710448,7.687836246494939e-07,1.172255753617454e-05,-1.0953773911525046e-05,0.00014237237086225303,0.033596370596933975,0.033464711999999994,0.03333305340306601,5.341000000000373e-05,-0.0013933960854621832
2018-09-27 03:40:00,0.03354,0.03356876,0.03354,0.03356876,0.03609495,0.03349468249558885,1.0001959912115312,77.678071417783,7.31607622783681e-06,1.0841261274506994e-05,-3.5251850466701842e-06,0.0001429450586578064,0.03363909650664681,0.033494251999999995,0.03334940749335318,4.752000000000228e-05,0.0031005528163755656
2018-09-27 03:45:00,0.03339521,0.03356576,0.03339521,0.03356576,0.10654069,0.03350145178172325,1.0003429175336491,2.7790464154634944,1.2123031102387327e-05,1.109761524008306e-05,1.0254158623042666e-06,0.00014513112589653463,0.03364802948965154,0.033497604,0.03334717851034846,-3.4999999999965614e-06,0.002681024411212673
2018-09-27 03:50:00,0.03356576,0.0335,0.0335,0.03356576,0.06275134,0.03350131351679723,1.0002975401792007,24.47017418056672,1.0505197672441846e-05,1.0979131726554817e-05,-4.739340541129712e-07,0.00013946175976106774,0.033630256329789984,0.033518578,0.033406899670210016,0.00012799999999999617,-0.00416082416244712
2018-09-27 03:55:00,0.03355928,0.03338711,0.0333861,0.03355928,0.10411375,0.03349043699138797,0.9999897536646247,-93.81930260404299,1.1247692052046565e-07,8.805800765347947e-06,-8.693323844827482e-06,0.00014187020549241968,0.03363696959206765,0.033488,0.033339030407932346,-4.846000000000017e-05,-0.007192898985994277
2018-09-27 04:00:00,0.03354922,0.0335518,0.03339215,0.03359999,0.21067113,0.03349628108744626,1.0001409489488144,14.963213941932725,5.106413916364239e-06,8.065923395551206e-06,-2.9595094791869677e-06,0.00014694233367153298,0.03365151089341243,0.033514685999999995,0.03337786110658756,0.00011723000000000289,0.003941943850489743
2018-09-27 04:05:00,0.03339919,0.033550800000000006,0.03339919,0.03359999,0.32774457,0.033501473364832335,1.0002553854248362,12.35405830489166,8.881077785849456e-06,8.228954273610856e-06,6.521235122386005e-07,0.00015078930983785212,0.03364290303010207,0.033511094,0.03337928496989793,0.00011623000000000883,0.003881983396098244
2018-09-27 04:10:00,0.03353869,0.03339819,0.03339819,0.03353869,0.37308423,0.033491636853895924,0.9999787159048289,-101.30055844719818,-4.3679043931765804e-07,6.495805331025153e-06,-6.932595770342811e-06,0.0001509193591351487,0.03362141330964047,0.03347757999999999,0.03333374669035952,-0.00023423999999999667,-0.004495215952785514
